Object ID,APN - Assessor's Parcel Number,Full Address,Agency Owner Name,Agency Type,Use Type,Use Description,Zip Code,Tax Rate Area,Tax Rate City,Agency Class No,Use Code,Use Code 2,Design Type 1,Year Built,Effective Year,Units,Bedrooms,Bathrooms,Square Feet Main,Design Type 2,Year Built 2,Effective Year 2,Units 2,Bedrooms 2,Bathrooms 2,Square Feet Main 2,Design Type 3,Year Built 3,Effective Year 3,Units 3,Bedrooms 3,Bathrooms 3,Square Feet Main 3,Design Type 4,Year Built 4,Effective Year 4,Units 4,Bedrooms 4,Bathrooms 4,Design Type 5,Year Built 5,Effective Year 5,Units 5,Bedrooms 5,Bathrooms 5,Square Feet Main 5,Roll Year,Roll Land Value,Roll Improvement Value,Roll Pers Prop Value,Roll Fixture Value,Roll Home Owners Exemption,Roll Real Estate Exemption,Roll Pers Prop Exemption,Roll Fixture Exemption,Roll Land Base Year,Roll Imp Base Year,Quality Class 1,Quality Class 2,Quality Class 3,Quality Class 4,Quality Class 5,Spatial Change Date,Parcel Create Date,Parcel Type Code,Assessor Map,Assessor IndexMap,Legal Description Line 1,Legal Description Line 2,Legal Description Line 3,Legal Description Line 4,Legal Description Line 5,Legal Description Line Last,Shape,CENTER LON,CENTER X,CENTER Y,Location 1,LAT LON
"5,136",4262-001-900,"1516 BARRY AVE LOS ANGELES CA 90025
(34.044505, -118.455239)",L A City,LA City,Government,Government Parcel,90025-2904,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4262-001,4262-NDX,ARTESIAN TRACT LOT    7 BLK   61,,,,,,34,-118,"6,423,826","1,838,961","1516 BARRY AVE
LOS ANGELES CA
(34.044505, -118.455239)","34.044701, -118.455012"
"6,465",5180-013-900,"2827 E 3RD ST LOS ANGELES CA 90033
(39.765754, -84.153564)",L A City,LA City,Residential,Single,90033-4106,4,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5180-013,5180-NDX,PETERSON'S SUB OF LOT 6 OF WORKMAN AND,HELLMAN' SUB OF BLK 73 H S,,,,LOT    9,34,-118,"6,499,434","1,836,672","2827 E 3RD ST
LOS ANGELES CA","34.039093, -118.205414"
"4,868",4129-021-914,"276 IPSWICH ST PLAYA DEL REY CA 90293
(33.937008, -118.434362)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750371000,0,0,4129-021,4129-NDX,TRACT NO 9320 LOT   25 BLK    3,,,,,,33,-118,"6,429,892","1,799,630","276 IPSWICH ST
PLAYA DEL REY CA
(33.937008, -118.434362)","33.936700, -118.434426"
"6,044",5104-001-904,"1169 E 52ND ST LOS ANGELES CA 90011
(33.995955, -118.254625)",L A City,LA City,Residential,Single,90011-4701,7,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,20021230,0,5104-001,5104-NDX,O'NEIL PLACE LOT 32,,,,,,33,-118,"6,484,489","1,821,147","1169 E 52ND ST
LOS ANGELES CA
(33.995955, -118.254625)","33.996340, -118.254616"
"4,891",4129-022-914,"9142 TRASK AVE PLAYA DEL REY CA 90293
(33.937179, -118.434091)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750626000,0,0,4129-022,4129-NDX,TRACT NO 7825 LOT    6 BLK    2,,,,,,33,-118,"6,430,088","1,799,806","9142 TRASK AVE
PLAYA DEL REY CA
(33.937456, -118.434251)","33.937186, -118.433783"
"4,888",4129-022-911,"9200 TRASK AVE PLAYA DEL REY CA 90293
(33.937056, -118.43402)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750611000,0,0,4129-022,4129-NDX,TRACT NO 7825 LOT    7 BLK    2,,,,,,33,-118,"6,430,109","1,799,761","9200 TRASK AVE
PLAYA DEL REY CA
(33.937062, -118.434023)","33.937063, -118.433712"
"6,795",5405-024-900,"707 E KENSINGTON RD LOS ANGELES CA 90026
(34.068322, -118.251699)",L A City,LA City,Institutional,Schools (Private),90026-4426,13,LOS ANGELES,236000,7200,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5405-024,5405-NDX,*TR=ANGELENO HEIGHTS,,,,,LOT    4 BLK   22,34,-118,"6,485,341","1,847,353","707 E KENSINGTON RD
LOS ANGELES CA
(34.068322, -118.251699)","34.068356, -118.252021"
"5,916",5053-026-908,"2726 DALTON AVE LOS ANGELES CA 90018
(34.030049, -118.304084)",Community Redevelopment Agency of L A City,LA City,Residential,Single,90018-4702,312,LOS ANGELES,236900,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5053-026,5053-NDX,*TR=CHAS VICTOR HALL TRACT,,,,,LOT    6 BLK   12,34,-118,"6,469,651","1,833,455","2726 DALTON AVE
LOS ANGELES CA
(34.030049, -118.304084)","34.030046, -118.303689"
"4,796",4129-011-917,"246 BEAUMONT ST PLAYA DEL REY CA 90293
(33.943027, -118.438291)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-011,4129-NDX,"LAND DES IN DOC NO 12, 74-10-1",,,,,TRACT NO 4834 LOT   18 BLK    9,33,-118,"6,428,721","1,801,839","246 BEAUMONT ST
PLAYA DEL REY CA
(33.943027, -118.438291)","33.942754, -118.438319"
"5,114",4260-005-900,"11555 W OLYMPIC BLVD LOS ANGELES CA 90064
(34.035877, -118.445132)",L A City,LA City,Government,Government Parcel,90064-1522,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4260-005,4260-NDX,TRACT # 7611 NW 58.5 FT OF LOTS 7 AND,"8 AND ALL OF LOTS 9,10 AND",,,,LOT   11,34,-118,"6,426,952","1,836,016","11555 W OLYMPIC BLVD
LOS ANGELES CA
(34.035877, -118.445132)","34.036646, -118.444650"
"4,845",4129-018-916,"207 HAVILAND ST PLAYA DEL REY CA 90293
(33.937859, -118.435929)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207749968000,0,0,4129-018,4129-NDX,"TRACT NO 9093   LOTS 1, 2, 3, 4, 5, 6,","7, 8, 9, 10, 11, 12, 13, 14, 15, 16 AND",,,,LOT   17 BLK    6,33,-118,"6,429,405","1,800,242","207 HAVILAND ST
PLAYA DEL REY CA
(33.937859, -118.435929)","33.938374, -118.436040"
"4,825",4129-014-909,"8715 RINDGE AVE PLAYA DEL REY CA 90293
(40.64836, -73.91813)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-014,4129-NDX,TRACT NO 4834   LOT 10 AND SE 25 FT,,,,,OF LOT   11 BLK   13,33,-118,"6,428,541","1,801,191","8715 RINDGE AVE
PLAYA DEL REY CA
(33.941211, -118.438656)","33.940973, -118.438901"
"5,607",4416-015-902,"17916 CASTELLAMMARE DR LOS ANGELES CA 90272
(34.042471, -118.565521)",L A City,LA City,Residential,Single,90272-4146,67,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19940922,0,4416-015,4416-NDX,CASTLE ROCK LOT 4,,,,,,34,-118,"6,390,281","1,838,305","17916 CASTELLAMMARE DR
LOS ANGELES CA","34.042431, -118.565729"
"6,441",5173-010-904,"626 E TEMPLE ST LOS ANGELES CA 90012
(34.050235, -118.233688)",L A City,LA City,Industrial,Industrial,90012-4025,4,LOS ANGELES,236000,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1123078251000,20050526,0,5173-010,5173-NDX,SUB OF THE ALISO TRACT LOT 2 BLK V,,,,,,34,-118,"6,490,853","1,840,654","626 E TEMPLE ST
LOS ANGELES CA
(34.050235, -118.233688)","34.049984, -118.233768"
"6,092",5115-015-901,"4315 S CENTRAL AVE LOS ANGELES CA 90011
(37.575692, -120.956965)",L A City,LA City,Commercial,Commercial,90011-3524,6659,LOS ANGELES,236000,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,20020110,0,5115-015,5115-NDX,ROSE TR N 24.45 FT MEASURED ON E LINE OF,,,,,LOT 8 AND ALL OF LOT 9,34,-118,"6,483,816","1,824,374","4315 S CENTRAL AVE
LOS ANGELES CA
(34.005192, -118.25649)","34.005202, -118.256862"
"6,266",5161-010-901,"201 N LOS ANGELES ST LOS ANGELES CA 90012
(34.053718, -118.240599)",L A City Parking Authority,LA City,Government,Government Parcel,90012-3307,8,LOS ANGELES,236950,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5161-010,5161-NDX,PARCEL MAP AS PER BK 25 PG 95-96 OF P M,,,,,LOT    A,34,-118,"6,488,747","1,842,254","201 N LOS ANGELES ST
LOS ANGELES CA
(34.053718, -118.240599)","34.054367, -118.240733"
"6,417",5173-001-900,"430 E COMMERCIAL ST LOS ANGELES CA 90012
(37.229866, -93.287858)",L A City,LA City,Government,Government Parcel,90012-3408,4,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5173-001,5173-NDX,LOT COM AT MOST N COR OF LOT A TRACT,"# 1153 TH S 80¢54'30"" E 191.99 FT TH SW",TO A PT IN NE LINE OF DUCOMMUN ST NW,THEREON 278.26 FT FROM SW COR OF TR,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,TR # 1153,34,-118,"6,489,999","1,841,753","430 E COMMERCIAL ST
LOS ANGELES CA
(44.270453, -88.399604)","34.052999, -118.236596"
"4,875",4129-021-921,"268 IPSWICH ST PLAYA DEL REY CA 90293
(33.937026, -118.434603)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750377000,0,0,4129-021,4129-NDX,TRACT NO 9320 LOT   24 BLK    3,,,,,,33,-118,"6,429,826","1,799,646","268 IPSWICH ST
PLAYA DEL REY CA
(33.937026, -118.434603)","33.936742, -118.434643"
"6,000",5077-023-900,"2909 FRANCIS AVE LOS ANGELES CA 90005
(34.056797, -118.289459)",L A City,LA City,Residential,Single,90005-1580,6657,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1212594753000,20080206,0,5077-023,5077-NDX,MILLER AND HOLSINGER TRACT LOT 13,,,,,,34,-118,"6,474,001","1,843,279","2909 FRANCIS AVE
LOS ANGELES CA
(34.056797, -118.289459)","34.057077, -118.289425"
"6,380",5171-001-910,"1616 E 4TH ST LOS ANGELES CA 90033
(34.042942, -118.222153)",L A City,LA City,Commercial,Commercial,90033-4202,4,LOS ANGELES,236000,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1161177596000,20030521,0,5171-001,5171-NDX,FOURTH STREET BRIDGE TRACT LOT 399,,,,,,34,-118,"6,494,370","1,837,977","1616 E 4TH ST
LOS ANGELES CA
(26.398449, -98.992569)","34.042649, -118.222138"
"4,847",4129-019-902,"9001 RINDGE AVE PLAYA DEL REY CA 90293
(40.6354, -73.90037)",L A City,LA City,Government,Government Parcel,90293,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750072000,0,0,4129-019,4129-NDX,TRACT NO 9093   LOT COM AT SE COR OF,LOT 6 BLK 5 TH SW ON SE LINE OF SD LOT,"115.78 FT TH N 16¢26'50"" W 68.49 FT","TH S 73¢32'30"" W 10.5 FT TH N 16¢27'30""",SEE ASSESSOR MAPBOOK FOR MISSING PORTION,TO BEG  PART OF LOT    6 BLK    5,33,-118,"6,428,910","1,800,328","9001 RINDGE AVE
PLAYA DEL REY CA
(33.938675, -118.437352)","33.938606, -118.437672"
"4,934",4129-024-904,"9301 RINDGE AVE PLAYA DEL REY CA 90293
(40.65116, -73.91379)",L A City,LA City,Government,Government Parcel,90293,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207751174000,0,0,4129-024,4129-NDX,TRACT NO 9320   LOT COM AT MOST E COR OF,"LOT 6 BLK 5 TH S 71¢44'40"" W 101.44 FT","TH N 18¢15'20"" W TO S LINE OF JACQUELIN",ST TH E THEREON AND SE ON SW LINE OF,RINDGE AVE TO BEG  PART OF,LOT    6 BLK    5,33,-118,"6,429,406","1,799,163","9301 RINDGE AVE
PLAYA DEL REY CA
(33.935706, -118.435857)","33.935411, -118.436020"
"1,020",2480-023-270,,L A  City Dept of Water & Power,LADWP,Residential,Single,,2532,BURBANK,236924,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"29,780",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,2480-023,2480-NDX,TRACT NO 13180 LOT   52,,,,,,34,-118,"6,458,774","1,882,239",,"34.164001, -118.340132"
"4,860",4129-021-906,"263 JACQUELIN ST PLAYA DEL REY CA 90293
(33.936028, -118.434334)",L A City,LA City,Government,Government Parcel,90293,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750276000,0,0,4129-021,4129-NDX,TRACT NO 9320,,,,,LOT    7 BLK    3,33,-118,"6,429,917","1,799,476","263 JACQUELIN ST
PLAYA DEL REY CA
(33.936028, -118.434334)","33.936277, -118.434342"
"5,208",4320-005-900,"2377 OVERLAND AVE LOS ANGELES CA 90064
(34.042417, -118.425102)",L A City,LA City,Residential,Single,90064-2209,67,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4320-005,4320-NDX,*TR=5609 LOT   25 BLK   80,,,,,,34,-118,"6,432,819","1,838,034","2377 OVERLAND AVE
LOS ANGELES CA
(34.042417, -118.425102)","34.042262, -118.425313"
"4,867",4129-021-913,"225 JACQUELIN ST PLAYA DEL REY CA 90293
(33.936163, -118.435554)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750203000,0,0,4129-021,4129-NDX,TRACT NO 9320   LOTS 13 AND,,,,,LOT   14 BLK    3,33,-118,"6,429,555","1,799,539","225 JACQUELIN ST
PLAYA DEL REY CA
(33.936163, -118.435554)","33.936446, -118.435536"
"6,280",5161-017-921,"364 E 1ST ST LOS ANGELES CA 90012
(39.731818, -121.838229)",L A City,LA City,Commercial,Commercial,90012-3902,9,LOS ANGELES,236000,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1355125221000,20120911,0,5161-017,5161-NDX,J M DAVIS TRACT FOR DESC SEE ASSESSOR'S,,,,,MAPS POR LOT 1 BLK B,34,-118,"6,489,173","1,840,298","364 E 1ST ST
LOS ANGELES CA
(28.436152, -99.236553)","34.048994, -118.239313"
"4,916",4129-023-921,"202 JACQUELIN ST PLAYA DEL REY CA 90293
(33.936156, -118.435645)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750776000,0,0,4129-023,4129-NDX,TRACT NO 9320   LOT COM AT SW COR OF,"LOT 18 BLK 6 TH N 85¢08'36"" E 97.61 FT","TH N 4¢51'24"" W 37.5 FT TH N 85¢08'36"" E",TO A LINE PARALLEL WITH AND DIST W AT,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,TO BEG  PART OF LOT   18 BLK    6,33,-118,"6,429,514","1,799,365","202 JACQUELIN ST
PLAYA DEL REY CA
(33.936156, -118.435645)","33.935968, -118.435668"
"4,858",4129-021-904,"228 IPSWICH ST PLAYA DEL REY CA 90293
(33.937081, -118.435563)",L A City,LA City,Government,Government Parcel,90293,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750419000,0,0,4129-021,4129-NDX,TRACT NO 9320 LOT   19 BLK    3,,,,,,33,-118,"6,429,539","1,799,672","228 IPSWICH ST
PLAYA DEL REY CA
(33.937081, -118.435563)","33.936810, -118.435591"
"4,815",4129-013-918,"223 EPINARD ST PLAYA DEL REY CA 90293
(33.940517, -118.437467)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-013,4129-NDX,"TRACT NO 4834   LOTS 1, 2, 3, 4, 5, 6,","7, 8, 9, 10, 11, 12, 13, 14, 15, 16,","17, 18, 19, 20, 21, 22 AND",,,LOT   23 BLK   14,33,-118,"6,428,964","1,801,169","223 EPINARD ST
PLAYA DEL REY CA
(33.940517, -118.437467)","33.940918, -118.437508"
"4,952",4129-037-909,"5761 W IMPERIAL HWY LOS ANGELES CA 90045
(33.931028, -118.377228)",L A City Airport,LAX,Industrial,Heavy Manufacturing,90045-6321,302,LOS ANGELES,236890,3200,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19960816,0,4129-037,4129-NDX,TR=36729 EX OF WALK LOT 2,,,,,,33,-118,"6,447,224","1,797,674","5761 W IMPERIAL HWY
LOS ANGELES CA
(33.931028, -118.377228)","33.931518, -118.377264"
"4,885",4129-022-908,"9216 TRASK AVE PLAYA DEL REY CA 90293
(33.936813, -118.433883)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750596000,0,0,4129-022,4129-NDX,TRACT NO 7825 LOT    9 BLK    2,,,,,,33,-118,"6,430,152","1,799,672","9216 TRASK AVE
PLAYA DEL REY CA
(33.936965, -118.433967)","33.936817, -118.433569"
"4,791",4129-011-912,"8526 TRASK AVE PLAYA DEL REY CA 90293
(33.94265, -118.437281)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-011,4129-NDX,TRACT NO 4834 LOT    4 BLK   15,,,,,,33,-118,"6,429,133","1,801,801","8526 TRASK AVE
PLAYA DEL REY CA
(33.942921, -118.437428)","33.942655, -118.436960"
"6,082",5114-029-901,"1152 E 34TH ST LOS ANGELES CA 90011
(34.012758, -118.255504)",L A City,LA City,Government,Government Parcel,90011-2120,4,LOS ANGELES,236000,8820,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19930609,0,5114-029,5114-NDX,GREEN'S CENTRAL AVE TRACT LOT 101,,,,,,34,-118,"6,484,326","1,827,039","1152 E 34TH ST
LOS ANGELES CA
(34.012758, -118.255504)","34.012527, -118.255203"
"5,828",5036-026-915,"3900 S WESTERN AVE LOS ANGELES CA 90062
(34.014404, -118.308909)",L A City,LA City,Government,Government Parcel,90062-1111,210,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19930605,0,5036-026,5036-NDX,SEGNO TR E 95 FT OF N 105 FT OF LOTS 11,,,,,AND 12,34,-118,"6,468,140","1,827,766","3900 S WESTERN AVE
LOS ANGELES CA
(34.014404, -118.308909)","34.014402, -118.308616"
"5,892",5050-006-909,"4601 W ADAMS BLVD LOS ANGELES CA 90016
(34.032563, -118.340736)",L A City,LA City,Commercial,Commercial,90016-3001,401,LOS ANGELES,236000,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1361982563000,0,0,5050-006,5050-NDX,TRACT NO 2072 LOT   27 BLK    9,,,,,,34,-118,"6,458,429","1,834,486","4601 W ADAMS BLVD
LOS ANGELES CA
(34.032563, -118.340736)","34.032779, -118.340738"
"6,322",5168-008-900,"2026 S SANTA FE AVE LOS ANGELES CA 90021
(34.020011, -118.230072)",Alameda Corridor Transportation Authority,Miscellaneous,Government,Government Parcel,90021-2927,15118,LOS ANGELES,620000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1279192422000,19980115,0,5168-008,5168-NDX,ODWARKER TRACT LOTS  6 THRU 11,,,,,,34,-118,"6,491,976","1,829,747","2026 S SANTA FE AVE
LOS ANGELES CA
(34.020011, -118.230072)","34.020019, -118.229978"
"4,856",4129-021-902,"9209 TRASK AVE PLAYA DEL REY CA 90293
(33.936993, -118.433984)",L A City,LA City,Government,Government Parcel,90293,68,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750365000,0,0,4129-021,4129-NDX,TRACT NO 9320 LOT    1 BLK    3,,,,,,33,-118,"6,429,961","1,799,669","9209 TRASK AVE
PLAYA DEL REY CA
(33.936993, -118.433984)","33.936808, -118.434199"
"6,435",5173-009-901,"607 BANNING ST LOS ANGELES CA 90012
(34.049355, -118.233994)",L A City,LA City,Industrial,Heavy Manufacturing,90012-4013,4,LOS ANGELES,236000,320V,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1193042222000,20021230,0,5173-009,5173-NDX,"LOTS 38,39 AND 40 ALANIS VINEYARD TR AND",,,,,LOTS I AND J FORTHMANN AND BERGIN TR,34,-118,"6,490,351","1,840,594","607 BANNING ST
LOS ANGELES CA
(34.049355, -118.233994)","34.049816, -118.235426"
"6,093",5115-015-902,"4307 S CENTRAL AVE LOS ANGELES CA 90011
(34.005359, -118.256491)",L A City,LA City,Commercial,Commercial,90011-3524,6659,LOS ANGELES,236000,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,20020111,0,5115-015,5115-NDX,ROSE TR LOT 10 AND S 7.5 FT OF LOT 11,,,,,,34,-118,"6,483,816","1,824,435","4307 S CENTRAL AVE
LOS ANGELES CA
(34.005359, -118.256491)","34.005369, -118.256863"
"6,060",5109-022-900,,L A City,LA City,Government,Government Parcel,,6659,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5109-022,5109-NDX,S 1/2 OF SE 1/4 OF NW 1/4 EX OF STS OF,,,,,SEC   17 T   2S R 13W,33,-118,"6,480,607","1,821,585",,"33.997514, -118.267424"
"4,799",4129-011-920,"8514 TRASK AVE PLAYA DEL REY CA 90293
(33.942901, -118.437417)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-011,4129-NDX,TRACT NO 4834 LOT    2 BLK   15,,,,,,33,-118,"6,429,091","1,801,892","8514 TRASK AVE
PLAYA DEL REY CA
(33.943032, -118.437488)","33.942904, -118.437099"
"4,842",4129-016-921,"8904 RINDGE AVE PLAYA DEL REY CA 90293
(33.939305, -118.43748)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207749812000,0,0,4129-016,4129-NDX,"TRACT NO 9093   LOTS 1, 2, 3, 4, 5 AND",,,,,LOT    6 BLK    3,33,-118,"6,429,227","1,800,649","8904 RINDGE AVE
PLAYA DEL REY CA
(33.939305, -118.43748)","33.939492, -118.436632"
"5,919",5053-026-911,"2711 HALLDALE AVE LOS ANGELES CA 90018
(34.030456, -118.302794)",Community Redevelopment Agency of L A City,LA City,Government,Government Parcel,90018-3179,312,LOS ANGELES,236900,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5053-026,5053-NDX,*TR=CHAS VICTOR HALL TRACT,,,,,LOT   15 BLK   12,34,-118,"6,469,813","1,833,605","2711 HALLDALE AVE
LOS ANGELES CA
(34.030456, -118.302794)","34.030460, -118.303156"
"5,591",4414-017-901,"545 BIENVENEDA AVE LOS ANGELES CA 90272
(34.045502, -118.540369)",L A City S by S,LA City,Government,Government Parcel,90272-3336,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4414-017,4414-NDX,TRACT NO 9300 LOTS 11 AND,,,,,LOT   12 BLK  134,34,-118,"6,397,932","1,839,406","545 BIENVENEDA AVE
LOS ANGELES CA
(28.519899, -99.212079)","34.045572, -118.540492"
"5,120",4260-023-900,"11361 W PICO BLVD LOS ANGELES CA 90064
(34.0344, -118.440372)",L A City,LA City,Government,Government Parcel,90064-1716,67,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1108739585000,20031001,0,4260-023,4260-NDX,PACIFIC FARMS FOR DESC SEE ASSESSOR'S,,,,,MAPS POR OF LOT 63,34,-118,"6,428,168","1,835,364","11361 W PICO BLVD
LOS ANGELES CA
(34.0344, -118.440372)","34.034870, -118.440626"
"4,907",4129-023-912,"266 JACQUELIN ST PLAYA DEL REY CA 90293
(33.936092, -118.433978)",L A City,LA City,Residential,Single,90293,68,LOS ANGELES,236000,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1207750946000,0,0,4129-023,4129-NDX,TRACT NO 9320 LOT   25 BLK    6,,,,,,33,-118,"6,430,023","1,799,318","266 JACQUELIN ST
PLAYA DEL REY CA
(33.936092, -118.433978)","33.935843, -118.433988"
